103637	135513
103637	135121
135121	135513
103637	135114
135114	135513
101429	103637
101429	135513
101435	103637
101435	135513
103637	105411
105411	135513
103637	135118
135118	135513
103637	135154
135154	135513
103637	105415
105415	135513
103637	108246
108246	135121
101426	103637
101426	135121
103637	105347
105347	135121
103637	105600
105600	135121
97935	103637
97935	135121
103637	135117
135117	135121
103637	105397
105397	135121
103637	163793
135121	163793
135114	135121
103637	170112
135121	170112
101429	135121
103609	103637
103609	135121
41946	103637
41946	135121
101435	135121
103637	111792
111792	135121
103637	132143
132143	135121
105411	135121
101513	103637
101513	135121
135118	135121
103637	108245
108245	135121
101422	103637
101422	135121
97933	103637
97933	135121
103637	163825
135121	163825
103637	170115
135121	170115
103637	135124
135121	135124
103637	105414
105414	135121
105415	135121
101436	135121
101436	135513
101426	135114
103609	135114
41946	135114
132143	135114
103637	105378
105378	135114
108245	135114
103637	169621
135114	169621
103637	132083
132083	135114
135114	135154
135114	135124
101436	135114
101429	132143
101422	101429
41946	101429
97935	101429
101429	163793
101429	105347
101429	103609
101429	105600
101429	135211
103637	135211
101429	108246
101429	105415
101429	132083
101426	101429
101429	101454
101454	103637
101429	101435
101429	108245
101429	135124
101429	105390
103637	105390
101429	105418
103637	105418
101429	104129
103637	104129
101429	101441
101441	135513
101429	101436
101429	101438
101438	135513
101435	105411
101435	105418
101435	163793
101435	132083
101422	101435
101435	101454
101435	105390
101435	135124
101435	169621
101435	105415
101435	104129
101435	135211
101435	105378
101435	132143
101435	135154
101426	101435
101435	101447
101447	135513
101435	101438
101435	101436
42019	101435
42019	135513
97983	101435
97983	135513
105411	105600
105411	135118
101422	105411
105411	135154
105411	105415
101436	105411
101441	105411
101447	105411
97932	103637
97932	135118
97935	135118
103637	147137
135118	147137
135118	170112
103609	135118
41946	135118
111792	135118
101454	135118
105418	135118
103637	170692
135118	170692
108245	135118
97933	135118
135118	170115
105414	135118
105415	135118
101436	135118
101441	135118
101447	135118
101426	135154
97935	135154
135154	135211
132143	135154
105378	135154
135124	135154
105415	135154
101447	135154
101426	105415
105415	105600
97935	105415
105415	163793
103609	105415
105415	132143
105378	105415
105415	105418
101422	105415
97933	105415
105415	170115
105415	132083
105415	135124
101441	105415
101436	105415
105395	105415
105395	135513
103637	135130
108246	135130
101426	108246
105347	108246
103637	135127
108246	135127
103637	104131
104131	108246
97935	108246
103637	135133
108246	135133
108246	135117
105397	108246
103609	108246
41946	108246
103637	109048
108246	109048
105418	108246
108246	170692
108245	108246
101422	108246
108246	163825
108246	135124
99229	108246
99229	135121
101436	108246
103634	108246
103634	135121
108246	135135
135121	135135
108246	166836
135121	166836
108246	135318
135121	135318
108235	108246
108235	135121
101426	103609
101426	105418
101426	101454
101426	105378
101426	105390
101426	105347
101426	108245
101426	105600
101426	135124
101426	169621
101426	132083
101426	104129
101426	135211
101426	105414
101426	163793
41946	101426
101422	101426
101426	132143
101426	101459
101459	135121
101426	101436
99229	101426
101426	108235
101426	135318
103609	105347
41946	105347
105347	109048
105347	105418
105347	108245
105347	108235
101459	105347
103609	105600
105600	132143
101454	105600
97933	105600
105600	132083
105414	105600
101436	105600
97935	101513
97935	99236
99236	103637
97935	147137
97935	170115
97935	135124
97932	97935
97935	111792
97935	170112
97935	103629
103629	103637
97935	170117
103637	170117
97935	105397
97933	97935
97935	101454
97935	105418
97935	166836
97935	105630
105630	135121
97935	101436
97935	170114
135121	170114
103609	135117
41946	135117
105418	135117
108245	135117
101436	135117
108235	135117
97932	105397
99236	105397
105397	147137
105397	170112
105397	111792
101513	105397
97933	105397
105397	170114
105397	105630
105397	166836
101454	163793
105418	163793
135124	163793
101436	163793
97932	170112
103629	170112
99236	170112
147137	170112
111792	170112
101513	170112
97933	170112
170112	170115
170112	170114
105630	170112
99229	101429
101429	103634
101429	135135
101429	101459
101429	135318
103609	135133
103609	105378
103609	135124
103609	108245
103609	104131
101422	103609
103609	103629
103609	105418
41946	103609
103609	109048
103609	132143
103609	108235
101459	103609
101436	103609
103609	135135
99229	103609
41946	135130
41946	135124
41946	109048
41946	105418
41946	101422
41946	135127
41946	135133
41946	108245
41946	101436
41946	135135
41946	103634
41946	99229
41946	108235
101435	101459
101435	135318
101435	103634
101435	108235
99229	101435
99236	111792
111792	147137
101513	111792
97933	111792
111792	170117
111792	166836
111792	170114
105630	111792
105390	132143
105378	132143
101454	132143
105418	132143
108245	132143
101422	132143
132143	169621
132143	135124
101436	132143
132143	135135
132143	135318
103634	105411
101459	105411
97933	101513
101513	170115
101513	147137
99236	101513
97932	101513
101513	105630
101513	166836
101513	170114
135118	166836
99229	135118
108245	135130
108245	135127
108245	135133
108245	109048
105378	108245
105418	108245
101422	108245
108245	169621
108245	135124
101436	108245
103634	108245
108245	135135
108235	108245
108245	135318
101422	135211
101422	104129
101422	105378
101422	135124
101422	135130
101422	105418
101422	101454
101422	135133
101422	101436
101422	108235
97933	105418
97933	147137
97932	97933
97933	101454
97933	170115
97933	99236
97933	170117
97933	105390
97933	170114
97933	166836
97933	101436
97933	105630
105418	163825
163825	170692
105414	163825
135318	163825
101436	163825
97932	170115
135124	170115
104129	135124
135124	135130
104131	135124
135124	135211
105390	135124
105378	135124
105418	135124
135124	169621
103634	135124
135124	135318
101436	135124
108235	135124
105378	105414
105414	170692
105414	135318
101436	105414
105415	135318
101436	101459
101436	135135
99229	101436
101436	103634
101436	135318
101436	105395
101436	101441
101436	101447
101426	105394
105394	135114
101426	165002
135114	165002
101426	135126
135114	135126
101426	104285
104285	135114
103609	105394
100964	103609
100964	135114
103609	135126
41946	105394
41946	135126
132143	135126
132143	165002
105378	135127
105378	135211
105378	105390
101454	105378
105378	105418
105378	169621
105378	132083
105378	165002
101436	105378
100964	105378
105378	105394
105378	135126
104285	105378
108245	135126
105394	108245
104285	108245
165002	169621
104285	169621
105418	132083
101436	132083
100964	135154
135126	135154
135124	165002
104285	135124
105394	135124
135124	135126
101436	165002
100964	101436
101436	135126
101429	101443
101443	132143
101429	172192
132143	172192
101429	165002
101429	101456
101456	132143
101429	105404
105404	132143
100995	101429
100995	132143
101438	132143
101422	101444
101429	101444
101422	101428
101428	101429
100957	101422
100957	101429
101422	101439
101429	101439
101422	101445
101429	101445
41958	101422
41958	101429
101422	101441
101422	101456
17717	101422
17717	101429
16107	101422
16107	101429
101422	135122
101429	135122
101422	101443
101422	135172
101429	135172
101422	101453
101429	101453
101422	107373
101429	107373
101422	101427
101427	101429
101422	101438
100980	101422
100980	101429
101422	105394
101429	105394
101422	101451
101429	101451
101422	104285
101429	104285
101422	101448
101429	101448
41946	107373
41946	41951
41951	101429
41946	101451
41946	101439
41946	135122
41946	101445
41946	41958
41946	101444
41946	101441
41946	101421
101421	101429
41946	101418
101418	101429
97935	101443
99243	101429
99243	163793
100980	163793
100995	163793
105347	105394
17717	105347
104285	105347
105347	107373
101439	103609
101441	103609
101443	103609
101429	135173
103609	135173
100957	103609
101456	103609
100964	101429
101424	101429
101424	103609
41951	103609
101429	101437
101437	103609
41958	103609
101425	101429
101425	103609
101444	103609
101427	103609
103609	135122
101451	103609
101429	135169
103609	135169
103609	107373
97389	101429
97389	103609
101445	103609
101441	105600
101443	135211
101424	135211
101454	135211
41958	135211
101436	135211
101448	135211
105390	135211
135130	135211
101429	109052
